entity_type,model,excluded_round,training_rounds,entity_id,entity_name,form_tier,actual_bonus,predicted_bonus,prediction_event_effect,error
driver,personal_mean,4,"2,5,9",hulkenberg,Nico Hulkenberg,low,-10,-0.3333333333,0,9.666666667
driver,personal_mean,4,"2,5,9",lawson,Liam Lawson,middle,4,10.33333333,0,6.333333333
driver,personal_mean,4,"2,5,9",leclerc,Charles Leclerc,high,8,11.66666667,0,3.666666667
driver,personal_mean,4,"2,5,9",max_verstappen,Max Verstappen,high,6,6.666666667,0,0.6666666667
driver,personal_mean,4,"2,5,9",norris,Lando Norris,high,13,9.333333333,0,-3.666666667
driver,personal_mean,4,"2,5,9",ocon,Esteban Ocon,middle,9,6,0,-3
driver,personal_mean,4,"2,5,9",perez,Sergio Perez,low,4,3.666666667,0,-0.3333333333
driver,personal_mean,4,"2,5,9",piastri,Oscar Piastri,high,9,7,0,-2
driver,personal_mean,4,"2,5,9",russell,George Russell,high,10,11.66666667,0,1.666666667
driver,personal_mean,4,"2,5,9",sainz,Carlos Sainz,middle,4,12,0,8
driver,personal_mean,4,"2,5,9",stroll,Lance Stroll,low,10,3.666666667,0,-6.333333333
driver,personal_mean,5,"2,4,9",albon,Alexander Albon,low,6,8.333333333,0,2.333333333
driver,personal_mean,5,"2,4,9",alonso,Fernando Alonso,low,-9,6.333333333,0,15.33333333
driver,personal_mean,5,"2,4,9",antonelli,Kimi Antonelli,high,12,9.333333333,0,-2.666666667
driver,personal_mean,5,"2,4,9",arvid_lindblad,Arvid Lindblad,middle,2,-3.333333333,0,-5.333333333
driver,personal_mean,5,"2,4,9",bearman,Oliver Bearman,low,2,4.666666667,0,2.666666667
driver,personal_mean,5,"2,4,9",bortoleto,Gabriel Bortoleto,middle,2,-0.3333333333,0,-2.333333333
driver,personal_mean,5,"2,4,9",bottas,Valtteri Bottas,low,6,-1.666666667,0,-7.666666667
driver,personal_mean,5,"2,4,9",colapinto,Franco Colapinto,middle,8,4.666666667,0,-3.333333333
driver,personal_mean,5,"2,4,9",gasly,Pierre Gasly,middle,3,5,0,2
driver,personal_mean,5,"2,4,9",hadjar,Isack Hadjar,high,-10,3,0,13
driver,personal_mean,5,"2,4,9",hamilton,Lewis Hamilton,high,3,8.333333333,0,5.333333333
driver,personal_mean,5,"2,4,9",hulkenberg,Nico Hulkenberg,low,-1,-3.333333333,0,-2.333333333
driver,personal_mean,5,"2,4,9",lawson,Liam Lawson,middle,11,8,0,-3
driver,personal_mean,5,"2,4,9",leclerc,Charles Leclerc,high,6,12.33333333,0,6.333333333
driver,personal_mean,5,"2,4,9",max_verstappen,Max Verstappen,high,2,8,0,6
driver,personal_mean,5,"2,4,9",norris,Lando Norris,high,9,10.66666667,0,1.666666667
driver,personal_mean,5,"2,4,9",ocon,Esteban Ocon,middle,3,8,0,5
driver,personal_mean,5,"2,4,9",perez,Sergio Perez,low,5,3.333333333,0,-1.666666667
driver,personal_mean,5,"2,4,9",piastri,Oscar Piastri,high,6,8,0,2
driver,personal_mean,5,"2,4,9",russell,George Russell,high,9,12,0,3
driver,personal_mean,5,"2,4,9",stroll,Lance Stroll,low,3,6,0,3
driver,personal_mean,9,"2,4,5",albon,Alexander Albon,low,7,8,0,1
driver,personal_mean,9,"2,4,5",alonso,Fernando Alonso,low,3,2.333333333,0,-0.6666666667
driver,personal_mean,9,"2,4,5",antonelli,Kimi Antonelli,high,16,8,0,-8
driver,personal_mean,9,"2,4,5",arvid_lindblad,Arvid Lindblad,middle,4,-4,0,-8
driver,personal_mean,9,"2,4,5",bearman,Oliver Bearman,low,6,3.333333333,0,-2.666666667
driver,personal_mean,9,"2,4,5",bortoleto,Gabriel Bortoleto,middle,3,-0.6666666667,0,-3.666666667
driver,personal_mean,9,"2,4,5",bottas,Valtteri Bottas,low,2,-0.3333333333,0,-2.333333333
driver,personal_mean,9,"2,4,5",colapinto,Franco Colapinto,middle,7,5,0,-2
driver,personal_mean,9,"2,4,5",gasly,Pierre Gasly,middle,5,4,0,-1
driver,personal_mean,9,"2,4,5",hadjar,Isack Hadjar,high,3,-1.333333333,0,-4.333333333
driver,personal_mean,9,"2,4,5",hamilton,Lewis Hamilton,high,6,7.333333333,0,1.333333333
driver,personal_mean,9,"2,4,5",hulkenberg,Nico Hulkenberg,low,3,-4.666666667,0,-7.666666667
driver,personal_mean,9,"2,4,5",lawson,Liam Lawson,middle,6,9.666666667,0,3.666666667
driver,personal_mean,9,"2,4,5",leclerc,Charles Leclerc,high,8,11.66666667,0,3.666666667
driver,personal_mean,9,"2,4,5",max_verstappen,Max Verstappen,high,3,7.666666667,0,4.666666667
driver,personal_mean,9,"2,4,5",norris,Lando Norris,high,14,9,0,-5
driver,personal_mean,9,"2,4,5",ocon,Esteban Ocon,middle,6,7,0,1
driver,personal_mean,9,"2,4,5",perez,Sergio Perez,low,-3,6,0,9
driver,personal_mean,9,"2,4,5",piastri,Oscar Piastri,high,8,7.333333333,0,-0.6666666667
driver,personal_mean,9,"2,4,5",russell,George Russell,high,14,10.33333333,0,-3.666666667
driver,personal_mean,9,"2,4,5",stroll,Lance Stroll,low,3,6,0,3
driver,shrunk_personal_mean,2,"4,5,9",albon,Alexander Albon,low,13,3.498897696,0,-9.501102304
driver,shrunk_personal_mean,2,"4,5,9",alonso,Fernando Alonso,low,6,2.214829798,0,-3.785170202
driver,shrunk_personal_mean,2,"4,5,9",antonelli,Kimi Antonelli,high,11,8.957014695,0,-2.042985305
driver,shrunk_personal_mean,2,"4,5,9",arvid_lindblad,Arvid Lindblad,middle,-4,2.159994861,0,6.159994861
driver,shrunk_personal_mean,2,"4,5,9",bearman,Oliver Bearman,low,5,3.560927011,0,-1.439072989
driver,shrunk_personal_mean,2,"4,5,9",bortoleto,Gabriel Bortoleto,middle,6,1.970653508,0,-4.029346492
driver,shrunk_personal_mean,2,"4,5,9",bottas,Valtteri Bottas,low,-8,2.167564896,0,10.1675649
driver,shrunk_personal_mean,2,"4,5,9",colapinto,Franco Colapinto,middle,9,4.375507708,0,-4.624492292
driver,shrunk_personal_mean,2,"4,5,9",hadjar,Isack Hadjar,high,3,2.853704253,0,-0.146295747
driver,shrunk_personal_mean,2,"4,5,9",hamilton,Lewis Hamilton,high,15,6.497015984,0,-8.502984016
driver,shrunk_personal_mean,2,"4,5,9",hulkenberg,Nico Hulkenberg,low,-3,0.7710432864,0,3.771043286
driver,shrunk_personal_mean,2,"4,5,9",lawson,Liam Lawson,middle,14,5.040185678,0,-8.959814322
driver,shrunk_personal_mean,2,"4,5,9",leclerc,Charles Leclerc,high,21,6.939986607,0,-14.06001339
driver,shrunk_personal_mean,2,"4,5,9",max_verstappen,Max Verstappen,high,15,5.548870344,0,-9.451129656
driver,shrunk_personal_mean,2,"4,5,9",norris,Lando Norris,high,5,7.600751439,0,2.600751439
driver,shrunk_personal_mean,2,"4,5,9",ocon,Esteban Ocon,middle,9,4.720654536,0,-4.279345464
driver,shrunk_personal_mean,2,"4,5,9",perez,Sergio Perez,low,9,2.376081202,0,-6.623918798
driver,shrunk_personal_mean,2,"4,5,9",piastri,Oscar Piastri,high,7,5.636299686,0,-1.363700314
driver,shrunk_personal_mean,2,"4,5,9",russell,George Russell,high,12,7.986318948,0,-4.013681052
driver,shrunk_personal_mean,2,"4,5,9",sainz,Carlos Sainz,middle,12,3.635892044,0,-8.364107956
driver,shrunk_personal_mean,2,"4,5,9",stroll,Lance Stroll,low,5,2.498982699,0,-2.501017301
driver,shrunk_personal_mean,4,"2,5,9",albon,Alexander Albon,low,5,4.859608538,0,-0.1403914624
driver,shrunk_personal_mean,4,"2,5,9",alonso,Fernando Alonso,low,10,2.136615514,0,-7.863384486
driver,shrunk_personal_mean,4,"2,5,9",antonelli,Kimi Antonelli,high,1,12.31600579,0,11.31600579
driver,shrunk_personal_mean,4,"2,5,9",arvid_lindblad,Arvid Lindblad,middle,-10,3.475048515,0,13.47504851
driver,shrunk_personal_mean,4,"2,5,9",bearman,Oliver Bearman,low,3,4.475596107,0,1.475596107
driver,shrunk_personal_mean,4,"2,5,9",bortoleto,Gabriel Bortoleto,middle,-10,4.402142506,0,14.40214251
driver,shrunk_personal_mean,4,"2,5,9",bottas,Valtteri Bottas,low,1,1.331628623,0,0.3316286233
driver,shrunk_personal_mean,4,"2,5,9",colapinto,Franco Colapinto,middle,-2,6.584438151,0,8.584438151
driver,shrunk_personal_mean,4,"2,5,9",gasly,Pierre Gasly,middle,5,5.369348361,0,0.3693483614
driver,shrunk_personal_mean,4,"2,5,9",hadjar,Isack Hadjar,high,3,3.743429751,0,0.7434297512
driver,shrunk_personal_mean,4,"2,5,9",hamilton,Lewis Hamilton,high,4,9.529827684,0,5.529827684
driver,shrunk_personal_mean,4,"2,5,9",hulkenberg,Nico Hulkenberg,low,-10,1.790831246,0,11.79083125
driver,shrunk_personal_mean,4,"2,5,9",lawson,Liam Lawson,middle,4,7.13477098,0,3.13477098
driver,shrunk_personal_mean,4,"2,5,9",leclerc,Charles Leclerc,high,8,10.08763249,0,2.087632487
driver,shrunk_personal_mean,4,"2,5,9",max_verstappen,Max Verstappen,high,6,8.046067252,0,2.046067252
driver,shrunk_personal_mean,4,"2,5,9",norris,Lando Norris,high,13,8.124260169,0,-4.875739831
driver,shrunk_personal_mean,4,"2,5,9",ocon,Esteban Ocon,middle,9,5.629526809,0,-3.370473191
driver,shrunk_personal_mean,4,"2,5,9",perez,Sergio Perez,low,4,3.338409829,0,-0.6615901711
driver,shrunk_personal_mean,4,"2,5,9",piastri,Oscar Piastri,high,9,6.508757187,0,-2.491242813
driver,shrunk_personal_mean,4,"2,5,9",russell,George Russell,high,10,9.913697819,0,-0.08630218071
driver,shrunk_personal_mean,4,"2,5,9",sainz,Carlos Sainz,middle,4,5.756842699,0,1.756842699
driver,shrunk_personal_mean,4,"2,5,9",stroll,Lance Stroll,low,10,2.030306132,0,-7.969693868
driver,shrunk_personal_mean,5,"2,4,9",albon,Alexander Albon,low,6,4.804568975,0,-1.195431025
driver,shrunk_personal_mean,5,"2,4,9",alonso,Fernando Alonso,low,-9,4.38301113,0,13.38301113
driver,shrunk_personal_mean,5,"2,4,9",antonelli,Kimi Antonelli,high,12,10.71407818,0,-1.285921821
driver,shrunk_personal_mean,5,"2,4,9",arvid_lindblad,Arvid Lindblad,middle,2,2.081153648,0,0.08115364818
driver,shrunk_personal_mean,5,"2,4,9",bearman,Oliver Bearman,low,2,4.587249526,0,2.587249526
driver,shrunk_personal_mean,5,"2,4,9",bortoleto,Gabriel Bortoleto,middle,2,3.009179251,0,1.009179251
driver,shrunk_personal_mean,5,"2,4,9",bottas,Valtteri Bottas,low,6,0.868885132,0,-5.131114868
driver,shrunk_personal_mean,5,"2,4,9",colapinto,Franco Colapinto,middle,8,5.368136859,0,-2.631863141
driver,shrunk_personal_mean,5,"2,4,9",gasly,Pierre Gasly,middle,3,5.562730616,0,2.562730616
driver,shrunk_personal_mean,5,"2,4,9",hadjar,Isack Hadjar,high,-10,5.167819166,0,15.16781917
driver,shrunk_personal_mean,5,"2,4,9",hamilton,Lewis Hamilton,high,3,9.387745923,0,6.387745923
driver,shrunk_personal_mean,5,"2,4,9",hulkenberg,Nico Hulkenberg,low,-1,0.8311962987,0,1.831196299
driver,shrunk_personal_mean,5,"2,4,9",lawson,Liam Lawson,middle,11,6.275475385,0,-4.724524615
driver,shrunk_personal_mean,5,"2,4,9",leclerc,Charles Leclerc,high,6,10.09914568,0,4.099145677
driver,shrunk_personal_mean,5,"2,4,9",max_verstappen,Max Verstappen,high,2,8.318416429,0,6.318416429
driver,shrunk_personal_mean,5,"2,4,9",norris,Lando Norris,high,9,8.445920571,0,-0.5540794294
driver,shrunk_personal_mean,5,"2,4,9",ocon,Esteban Ocon,middle,3,6.275475385,0,3.275475385
driver,shrunk_personal_mean,5,"2,4,9",perez,Sergio Perez,low,5,3.280260307,0,-1.719739693
driver,shrunk_personal_mean,5,"2,4,9",piastri,Oscar Piastri,high,6,6.772770245,0,0.7727702445
driver,shrunk_personal_mean,5,"2,4,9",russell,George Russell,high,9,9.821455838,0,0.821455838
driver,shrunk_personal_mean,5,"2,4,9",stroll,Lance Stroll,low,3,2.977671596,0,-0.02232840366
driver,shrunk_personal_mean,9,"2,4,5",albon,Alexander Albon,low,7,4.510476054,0,-2.489523946
driver,shrunk_personal_mean,9,"2,4,5",alonso,Fernando Alonso,low,3,2.754645408,0,-0.2453545923
driver,shrunk_personal_mean,9,"2,4,5",antonelli,Kimi Antonelli,high,16,9.211297962,0,-6.788702038
driver,shrunk_personal_mean,9,"2,4,5",arvid_lindblad,Arvid Lindblad,middle,4,1.412744256,0,-2.587255744
driver,shrunk_personal_mean,9,"2,4,5",bearman,Oliver Bearman,low,6,3.763142336,0,-2.236857664
driver,shrunk_personal_mean,9,"2,4,5",bortoleto,Gabriel Bortoleto,middle,3,2.488332701,0,-0.5116672992
driver,shrunk_personal_mean,9,"2,4,5",bottas,Valtteri Bottas,low,2,1.185644973,0,-0.8143550272
driver,shrunk_personal_mean,9,"2,4,5",colapinto,Franco Colapinto,middle,7,5.006059844,0,-1.993940156
driver,shrunk_personal_mean,9,"2,4,5",gasly,Pierre Gasly,middle,5,4.75691022,0,-0.2430897796
driver,shrunk_personal_mean,9,"2,4,5",hadjar,Isack Hadjar,high,3,3.106645756,0,0.1066457559
driver,shrunk_personal_mean,9,"2,4,5",hamilton,Lewis Hamilton,high,6,8.149123958,0,2.149123958
driver,shrunk_personal_mean,9,"2,4,5",hulkenberg,Nico Hulkenberg,low,3,0.1234774062,0,-2.876522594
driver,shrunk_personal_mean,9,"2,4,5",lawson,Liam Lawson,middle,6,6.433536635,0,0.4335366355
driver,shrunk_personal_mean,9,"2,4,5",leclerc,Charles Leclerc,high,8,9.10001603,0,1.10001603
driver,shrunk_personal_mean,9,"2,4,5",max_verstappen,Max Verstappen,high,3,7.459586914,0,4.459586914
driver,shrunk_personal_mean,9,"2,4,5",norris,Lando Norris,high,14,7.256233252,0,-6.743766748
driver,shrunk_personal_mean,9,"2,4,5",ocon,Esteban Ocon,middle,6,5.500396169,0,-0.4996038312
driver,shrunk_personal_mean,9,"2,4,5",perez,Sergio Perez,low,-3,3.980940338,0,6.980940338
driver,shrunk_personal_mean,9,"2,4,5",piastri,Oscar Piastri,high,8,6.037160492,0,-1.962839508
driver,shrunk_personal_mean,9,"2,4,5",russell,George Russell,high,14,8.496054625,0,-5.503945375
driver,shrunk_personal_mean,9,"2,4,5",stroll,Lance Stroll,low,3,2.94766789,0,-0.05233211048
driver,partial_asset,2,"4,5,9",albon,Alexander Albon,low,13,5.083430297,0,-7.916569703
driver,partial_asset,2,"4,5,9",alonso,Fernando Alonso,low,6,1.659403943,0,-4.340596057
driver,partial_asset,2,"4,5,9",antonelli,Kimi Antonelli,high,11,9.406084772,0,-1.593915228
driver,partial_asset,2,"4,5,9",arvid_lindblad,Arvid Lindblad,middle,-4,-0.04809751905,0,3.951902481
driver,partial_asset,2,"4,5,9",bearman,Oliver Bearman,low,5,3.629727517,0,-1.370272483
driver,partial_asset,2,"4,5,9",bortoleto,Gabriel Bortoleto,middle,6,-0.3284869775,0,-6.328486978
driver,partial_asset,2,"4,5,9",bottas,Valtteri Bottas,low,-8,2.696677734,0,10.69667773
driver,partial_asset,2,"4,5,9",colapinto,Franco Colapinto,middle,9,4.350430959,0,-4.649569041
driver,partial_asset,2,"4,5,9",hadjar,Isack Hadjar,high,3,0.2064141955,0,-2.793585805
driver,partial_asset,2,"4,5,9",hamilton,Lewis Hamilton,high,15,5.128780964,0,-9.871219036
driver,partial_asset,2,"4,5,9",hulkenberg,Nico Hulkenberg,low,-3,-1.401374974,0,1.598625026
driver,partial_asset,2,"4,5,9",lawson,Liam Lawson,middle,14,6.281674809,0,-7.718325191
driver,partial_asset,2,"4,5,9",leclerc,Charles Leclerc,high,21,7.189606585,0,-13.81039342
driver,partial_asset,2,"4,5,9",max_verstappen,Max Verstappen,high,15,4.35907452,0,-10.64092548
driver,partial_asset,2,"4,5,9",norris,Lando Norris,high,5,10.38495226,0,5.384952264
driver,partial_asset,2,"4,5,9",ocon,Esteban Ocon,middle,9,5.531674809,0,-3.468325191
driver,partial_asset,2,"4,5,9",perez,Sergio Perez,low,9,2.140410532,0,-6.859589468
driver,partial_asset,2,"4,5,9",piastri,Oscar Piastri,high,7,6.922226055,0,-0.07777394527
driver,partial_asset,2,"4,5,9",russell,George Russell,high,12,9.893642529,0,-2.106357471
driver,partial_asset,2,"4,5,9",sainz,Carlos Sainz,middle,12,3.793221099,0,-8.206778901
driver,partial_asset,2,"4,5,9",stroll,Lance Stroll,low,5,4.294730442,0,-0.7052695581
driver,partial_asset,4,"2,5,9",albon,Alexander Albon,low,5,7.244350332,0,2.244350332
driver,partial_asset,4,"2,5,9",alonso,Fernando Alonso,low,10,0.8526152286,0,-9.147384771
driver,partial_asset,4,"2,5,9",antonelli,Kimi Antonelli,high,1,12.73543369,0,11.73543369
driver,partial_asset,4,"2,5,9",arvid_lindblad,Arvid Lindblad,middle,-10,1.769435079,0,11.76943508
driver,partial_asset,4,"2,5,9",bearman,Oliver Bearman,low,3,4.416583428,0,1.416583428
driver,partial_asset,4,"2,5,9",bortoleto,Gabriel Bortoleto,middle,-10,3.976129121,0,13.97612912
driver,partial_asset,4,"2,5,9",bottas,Valtteri Bottas,low,1,0.549473519,0,-0.450526481
driver,partial_asset,4,"2,5,9",colapinto,Franco Colapinto,middle,-2,7.481092952,0,9.481092952
driver,partial_asset,4,"2,5,9",gasly,Pierre Gasly,middle,5,4.649396695,0,-0.3506033054
driver,partial_asset,4,"2,5,9",hadjar,Isack Hadjar,high,3,0.632122482,0,-2.367877518
driver,partial_asset,4,"2,5,9",hamilton,Lewis Hamilton,high,4,8.590266814,0,4.590266814
driver,partial_asset,4,"2,5,9",hulkenberg,Nico Hulkenberg,low,-10,0.5160033116,0,10.51600331
driver,partial_asset,4,"2,5,9",lawson,Liam Lawson,middle,4,9.133113221,0,5.133113221
driver,partial_asset,4,"2,5,9",leclerc,Charles Leclerc,high,8,11.07068722,0,3.070687223
driver,partial_asset,4,"2,5,9",max_verstappen,Max Verstappen,high,6,7.205926432,0,1.205926432
driver,partial_asset,4,"2,5,9",norris,Lando Norris,high,13,8.886544988,0,-4.113455012
driver,partial_asset,4,"2,5,9",ocon,Esteban Ocon,middle,9,5.883113221,0,-3.116886779
driver,partial_asset,4,"2,5,9",perez,Sergio Perez,low,4,3.575549005,0,-0.4244509955
driver,partial_asset,4,"2,5,9",piastri,Oscar Piastri,high,9,6.833403279,0,-2.166596721
driver,partial_asset,4,"2,5,9",russell,George Russell,high,10,11.00518696,0,1.00518696
driver,partial_asset,4,"2,5,9",sainz,Carlos Sainz,middle,4,8.381284588,0,4.381284588
driver,partial_asset,4,"2,5,9",stroll,Lance Stroll,low,10,3.082943726,0,-6.917056274
driver,partial_asset,5,"2,4,9",albon,Alexander Albon,low,6,6.996486736,0,0.9964867363
driver,partial_asset,5,"2,4,9",alonso,Fernando Alonso,low,-9,5.598548037,0,14.59854804
driver,partial_asset,5,"2,4,9",antonelli,Kimi Antonelli,high,12,9.859155665,0,-2.140844335
driver,partial_asset,5,"2,4,9",arvid_lindblad,Arvid Lindblad,middle,2,-1.258515954,0,-3.258515954
driver,partial_asset,5,"2,4,9",bearman,Oliver Bearman,low,2,4.64452581,0,2.64452581
driver,partial_asset,5,"2,4,9",bortoleto,Gabriel Bortoleto,middle,2,0.9506595253,0,-1.049340475
driver,partial_asset,5,"2,4,9",bottas,Valtteri Bottas,low,6,-0.6872236053,0,-6.687223605
driver,partial_asset,5,"2,4,9",colapinto,Franco Colapinto,middle,8,4.941013889,0,-3.058986111
driver,partial_asset,5,"2,4,9",gasly,Pierre Gasly,middle,3,5.262169681,0,2.262169681
driver,partial_asset,5,"2,4,9",hadjar,Isack Hadjar,high,-10,3.833389404,0,13.8333894
driver,partial_asset,5,"2,4,9",hamilton,Lewis Hamilton,high,3,8.736631916,0,5.736631916
driver,partial_asset,5,"2,4,9",hulkenberg,Nico Hulkenberg,low,-1,-1.733101004,0,-0.7331010035
driver,partial_asset,5,"2,4,9",lawson,Liam Lawson,middle,11,7.348648412,0,-3.651351588
driver,partial_asset,5,"2,4,9",leclerc,Charles Leclerc,high,6,11.48249928,0,5.482499277
driver,partial_asset,5,"2,4,9",max_verstappen,Max Verstappen,high,2,8.124314298,0,6.124314298
driver,partial_asset,5,"2,4,9",norris,Lando Norris,high,9,9.823233461,0,0.8232334607
driver,partial_asset,5,"2,4,9",ocon,Esteban Ocon,middle,3,7.348648412,0,4.348648412
driver,partial_asset,5,"2,4,9",perez,Sergio Perez,low,5,3.323032712,0,-1.676967288
driver,partial_asset,5,"2,4,9",piastri,Oscar Piastri,high,6,7.537461818,0,1.537461818
driver,partial_asset,5,"2,4,9",russell,George Russell,high,9,11.17075219,0,2.17075219
driver,partial_asset,5,"2,4,9",stroll,Lance Stroll,low,3,4.858653793,0,1.858653793
driver,partial_asset,9,"2,4,5",albon,Alexander Albon,low,7,6.669810629,0,-0.3301893707
driver,partial_asset,9,"2,4,5",alonso,Fernando Alonso,low,3,2.506481285,0,-0.4935187153
driver,partial_asset,9,"2,4,5",antonelli,Kimi Antonelli,high,16,8.463893196,0,-7.536106804
driver,partial_asset,9,"2,4,5",arvid_lindblad,Arvid Lindblad,middle,4,-1.909836692,0,-5.909836692
driver,partial_asset,9,"2,4,5",bearman,Oliver Bearman,low,6,3.507826185,0,-2.492173815
driver,partial_asset,9,"2,4,5",bortoleto,Gabriel Bortoleto,middle,3,0.5554950458,0,-2.444504954
driver,partial_asset,9,"2,4,5",bottas,Valtteri Bottas,low,2,0.2638034496,0,-1.73619655
driver,partial_asset,9,"2,4,5",colapinto,Franco Colapinto,middle,7,5.009604439,0,-1.990395561
driver,partial_asset,9,"2,4,5",gasly,Pierre Gasly,middle,5,4.3524951,0,-0.6475048996
driver,partial_asset,9,"2,4,5",hadjar,Isack Hadjar,high,3,0.3805100035,0,-2.619489997
driver,partial_asset,9,"2,4,5",hamilton,Lewis Hamilton,high,6,7.647545304,0,1.647545304
driver,partial_asset,9,"2,4,5",hulkenberg,Nico Hulkenberg,low,3,-2.81285524,0,-5.81285524
driver,partial_asset,9,"2,4,5",lawson,Liam Lawson,middle,6,8.431167496,0,2.431167496
driver,partial_asset,9,"2,4,5",leclerc,Charles Leclerc,high,8,10.68173537,0,2.681735372
driver,partial_asset,9,"2,4,5",max_verstappen,Max Verstappen,high,3,7.589864477,0,4.589864477
driver,partial_asset,9,"2,4,5",norris,Lando Norris,high,14,8.334186044,0,-5.665813956
driver,partial_asset,9,"2,4,5",ocon,Esteban Ocon,middle,6,6.431167496,0,0.4311674961
driver,partial_asset,9,"2,4,5",perez,Sergio Perez,low,-3,5.234813621,0,8.234813621
driver,partial_asset,9,"2,4,5",piastri,Oscar Piastri,high,8,6.841508209,0,-1.158491791
driver,partial_asset,9,"2,4,5",russell,George Russell,high,14,9.629299625,0,-4.370700375
driver,partial_asset,9,"2,4,5",stroll,Lance Stroll,low,3,4.840462139,0,1.840462139
driver,partial_asset,2,"4,5,9",albon,Alexander Albon,low,13,3.901825366,0,-9.098174634
driver,partial_asset,2,"4,5,9",alonso,Fernando Alonso,low,6,2.075622788,0,-3.924377212
driver,partial_asset,2,"4,5,9",antonelli,Kimi Antonelli,high,11,9.070860572,0,-1.929139428
driver,partial_asset,2,"4,5,9",arvid_lindblad,Arvid Lindblad,middle,-4,1.60188572,0,5.60188572
driver,partial_asset,2,"4,5,9",bearman,Oliver Bearman,low,5,3.579635312,0,-1.420364688
driver,partial_asset,2,"4,5,9",bortoleto,Gabriel Bortoleto,middle,6,1.389509608,0,-4.610490392
driver,partial_asset,2,"4,5,9",bottas,Valtteri Bottas,low,-8,2.303275721,0,10.30327572
